id,property_type,room_type,host_id,bedroom,beds,bathroom
16204772,Private room in rental unit,Private room,97664409,1 bedrooms,1 beds,0 bathrooms
16213864,Entire rental unit,Entire home/apt,8321213,Studio,1 bed,1 bath
16217850,Entire rental unit,Entire home/apt,1819849,1 bedroom,2 beds,1 bath
16224141,Entire rental unit,Entire home/apt,106013121,1 bedroom,1 bed,1 bath
16234394,Entire rental unit,Entire home/apt,71459759,1 bedroom,1 bed,1 bath
16236943,Entire rental unit,Entire home/apt,2508886,Studio,2 beds,1 bath
16243242,Entire rental unit,Entire home/apt,19513059,2 bedrooms,3 beds,1 bath
16253767,Entire rental unit,Entire home/apt,29472701,1 bedroom,1 bed,1 bath
16254270,Entire rental unit,Entire home/apt,40294587,1 bedrooms,1 beds,0 bathrooms
16254598,Private room in rental unit,Private room,71271556,1 bedrooms,1 beds,0 bathrooms
16255539,Entire rental unit,Entire home/apt,34590170,2 bedrooms,2 beds,1 bath
16257041,Entire rental unit,Entire home/apt,51828290,Studio,3 beds,1 bath
16257091,Private room in rental unit,Private room,45522310,1 bedroom,1 bed,1 private bath
16257550,Entire rental unit,Entire home/apt,41604848,2 bedrooms,4 beds,1 bath
16261002,Entire rental unit,Entire home/apt,7592820,1 bedroom,2 beds,1.5 baths
16264717,Entire rental unit,Entire home/apt,16010816,1 bedrooms,1 beds,0 bathrooms
16270115,Entire loft,Entire home/apt,33049567,4 bedrooms,2 beds,2 baths
16282155,Private room in rental unit,Private room,36618530,1 bedroom,1 bed,1 shared bath
16286152,Entire rental unit,Entire home/apt,106532211,1 bedroom,4 beds,1 bath
16286535,Entire rental unit,Entire home/apt,79020953,4 bedrooms,6 beds,2 baths
16287124,Private room in rental unit,Private room,86101175,1 bedroom,3 beds,1 shared bath
16287504,Private room in condo,Private room,60115303,1 bedroom,2 beds,1 bath
16296866,Private room in rental unit,Private room,92410628,1 bedroom,1 bed,1 shared bath
16300463,Entire rental unit,Entire home/apt,3305388,1 bedrooms,1 beds,0 bathrooms
16301517,Entire rental unit,Entire home/apt,74940144,3 bedrooms,3 beds,1 bath
16305644,Private room in rental unit,Private room,106691772,1 bedroom,1 bed,2 shared baths
16309813,Entire rental unit,Entire home/apt,106722925,2 bedrooms,3 beds,1 bath
16320249,Entire rental unit,Entire home/apt,3664479,1 bedroom,2 beds,1 bath
16320318,Entire rental unit,Entire home/apt,96436426,1 bedroom,2 beds,2 baths
16320453,Entire rental unit,Entire home/apt,96436426,1 bedroom,2 beds,1 bath
16320740,Room in serviced apartment,Hotel room,96436426,2 bedrooms,3 beds,1 bath
16332853,Entire rental unit,Entire home/apt,6271519,2 bedrooms,2 beds,1 bath
16335316,Entire condo,Entire home/apt,57011514,2 bedrooms,4 beds,2 baths
16342266,Entire rental unit,Entire home/apt,3233170,2 bedrooms,4 beds,1 bath
16343707,Entire rental unit,Entire home/apt,96436426,1 bedroom,2 beds,1 bath
16347537,Entire condo,Entire home/apt,14324611,1 bedroom,1 bed,1 bath
16347812,Entire rental unit,Entire home/apt,105024501,1 bedroom,1 bed,1 bath
16351892,Entire rental unit,Entire home/apt,95974436,1 bedroom,2 beds,1 bath
16356985,Entire home,Entire home/apt,107112737,1 bedroom,1 bed,1 bath
16358501,Entire rental unit,Entire home/apt,107112737,1 bedroom,1 bed,1 bath
16359511,Private room in rental unit,Private room,62422731,1 bedroom,1 bed,1 shared bath
16361123,Entire rental unit,Entire home/apt,59383880,Studio,1 bed,1 bath
16361789,Entire home,Entire home/apt,107146856,1 bedroom,1 bed,1 bath
16376241,Entire rental unit,Entire home/apt,106688999,2 bedrooms,4 beds,1 bath
16377330,Private room in home,Private room,107270256,1 bedrooms,1 beds,0 bathrooms
16378071,Entire rental unit,Entire home/apt,3175924,1 bedrooms,1 beds,0 bathrooms
16378686,Entire rental unit,Entire home/apt,19099150,1 bedroom,2 beds,1 bath
16380523,Entire rental unit,Entire home/apt,107292412,2 bedrooms,3 beds,1 bath
16386018,Entire rental unit,Entire home/apt,5239042,Studio,2 beds,1 bath
16386045,Private room in rental unit,Private room,65220850,1 bedroom,1 bed,1 shared bath
16388098,Entire rental unit,Entire home/apt,96436426,2 bedrooms,3 beds,1 bath
16388405,Private room in rental unit,Private room,75150135,1 bedroom,1 bed,5.5 shared baths
16389085,Shared room in rental unit,Shared room,75150135,1 bedroom,2 beds,8 shared baths
16390482,Private room in rental unit,Private room,77865947,1 bedroom,1 bed,2 shared baths
16400408,Entire rental unit,Entire home/apt,107401037,1 bedroom,2 beds,1 bath
16400714,Entire rental unit,Entire home/apt,3233170,2 bedrooms,4 beds,1 bath
16411308,Entire rental unit,Entire home/apt,2271668,1 bedrooms,1 beds,0 bathrooms
16419818,Entire rental unit,Entire home/apt,23219011,1 bedroom,1 bed,1 bath
16423991,Private room in rental unit,Private room,107665197,1 bedroom,1 bed,1 shared bath
16444270,Entire rental unit,Entire home/apt,364585,2 bedrooms,4 beds,1 bath
16444826,Entire rental unit,Entire home/apt,51828290,Studio,2 beds,1 bath
16446376,Entire rental unit,Entire home/apt,57001974,3 bedrooms,5 beds,2 baths
16449303,Entire rental unit,Entire home/apt,52879640,2 bedrooms,4 beds,2 baths
16450507,Entire rental unit,Entire home/apt,59187172,1 bedroom,2 beds,1 bath
16450772,Entire rental unit,Entire home/apt,107335103,1 bedroom,2 beds,1 bath
16451687,Entire rental unit,Entire home/apt,107335103,1 bedroom,2 beds,1 bath
16460104,Private room in rental unit,Private room,3908623,1 bedroom,1 bed,1.5 shared baths
16464086,Entire rental unit,Entire home/apt,24258953,2 bedrooms,3 beds,1 bath
16464496,Entire loft,Entire home/apt,107141654,Studio,2 beds,1 bath
16465447,Private room in rental unit,Private room,108034257,1 bedroom,1 bed,1 bath
16466310,Entire rental unit,Entire home/apt,33046024,1 bedroom,2 beds,1 bath
16474980,Entire loft,Entire home/apt,107141654,Studio,2 beds,1 bath
16478353,Entire rental unit,Entire home/apt,108167619,1 bedroom,1 bed,1 bath
16478640,Entire rental unit,Entire home/apt,38317577,Studio,1 bed,1 bath
16484477,Entire rental unit,Entire home/apt,51564174,4 bedrooms,7 beds,2 baths
16484593,Entire condo,Entire home/apt,3624597,Studio,1 beds,0 bathrooms
16485327,Entire rental unit,Entire home/apt,5012713,Studio,1 bed,1 bath
16490385,Entire rental unit,Entire home/apt,108285137,1 bedrooms,1 beds,0 bathrooms
16490785,Entire rental unit,Entire home/apt,23603298,5 bedrooms,8 beds,4.5 baths
16496508,Entire rental unit,Entire home/apt,15960349,1 bedrooms,1 beds,0 bathrooms
16515995,Entire rental unit,Entire home/apt,108573127,2 bedrooms,3 beds,1 bath
16517730,Private room in rental unit,Private room,108592636,1 bedrooms,1 beds,0 bathrooms
16518383,Entire condo,Entire home/apt,106491123,2 bedrooms,2 beds,1 bath
16525141,Private room in rental unit,Private room,72165839,1 bedroom,1 bed,1 shared bath
16528257,Private room in rental unit,Private room,11241107,1 bedrooms,1 beds,0 bathrooms
16542257,Private room in rental unit,Private room,108860717,1 bedroom,1 bed,1 shared bath
16543166,Entire loft,Entire home/apt,106491123,1 bedroom,2 beds,1 bath
16550718,Private room in rental unit,Private room,53607174,1 bedroom,1 bed,1 shared bath
16556072,Entire rental unit,Entire home/apt,2711109,2 bedrooms,2 beds,1 bath
16566473,Entire rental unit,Entire home/apt,104887235,2 bedrooms,3 beds,1 bath
16568261,Entire rental unit,Entire home/apt,109142681,1 bedroom,1 bed,1 bath
16585730,Private room in rental unit,Private room,109353801,1 bedrooms,1 beds,0 bathrooms
16597498,Entire rental unit,Entire home/apt,88175409,2 bedrooms,3 beds,1 bath
16598864,Entire rental unit,Entire home/apt,28786243,2 bedrooms,2 beds,1 bath
16613577,Entire rental unit,Entire home/apt,109655498,2 bedrooms,3 beds,1 bath
16623340,Entire rental unit,Entire home/apt,109772930,1 bedroom,2 beds,1 bath
16624814,Private room in rental unit,Private room,109784214,1 bedroom,1 bed,1 private bath
16645708,Shared room in bed and breakfast,Shared room,97914995,1 bedroom,6 beds,4 shared baths
16646591,Entire loft,Entire home/apt,46219257,2 bedrooms,2 beds,2 baths
16656383,Shared room in hostel,Shared room,97914995,1 bedroom,8 beds,3 shared baths
16657013,Private room in hostel,Private room,97914995,1 bedrooms,1 beds,0 bathrooms
16657871,Private room in rental unit,Private room,63264144,1 bedroom,1 bed,1 private bath
16669645,Private room in hostel,Private room,97914995,1 bedroom,1 bed,1 private bath
16670554,Entire rental unit,Entire home/apt,47607603,1 bedroom,2 beds,1 bath
16674281,Entire rental unit,Entire home/apt,29226090,2 bedrooms,3 beds,2 baths
16675905,Entire rental unit,Entire home/apt,69009447,2 bedrooms,3 beds,1 bath
16687146,Private room in rental unit,Private room,104512277,1 bedroom,1 bed,1.5 shared baths
16697242,Private room in home,Private room,23882318,1 bedroom,1 bed,1 shared bath
16700580,Entire rental unit,Entire home/apt,5330387,Studio,2 beds,1.5 baths
16702659,Entire loft,Entire home/apt,74083506,2 bedrooms,3 beds,1.5 baths
16705772,Private room in rental unit,Private room,3838935,1 bedroom,1 bed,1 shared bath
16713824,Entire rental unit,Entire home/apt,104826573,2 bedrooms,2 beds,1 bath
16719324,Entire rental unit,Entire home/apt,77213873,4 bedrooms,5 beds,2 baths
16728024,Entire rental unit,Entire home/apt,92253742,2 bedrooms,3 beds,1 bath
16730052,Entire rental unit,Entire home/apt,6271519,2 bedrooms,3 beds,1 bath
16734138,Entire rental unit,Entire home/apt,20054897,1 bedroom,2 beds,2 baths
16734324,Entire home,Entire home/apt,107335103,4 bedrooms,4 beds,5 baths
16754837,Private room in rental unit,Private room,111176074,1 bedroom,1 bed,1 shared bath
16759626,Entire rental unit,Entire home/apt,22411142,3 bedrooms,3 beds,1 bath
16763469,Shared room in bed and breakfast,Shared room,97914995,1 bedroom,8 beds,3.5 shared baths
16763975,Private room in rental unit,Private room,22411142,1 bedroom,1 bed,1.5 shared baths
16765385,Entire rental unit,Entire home/apt,3525874,3 bedrooms,4 beds,1.5 baths
16767829,Entire loft,Entire home/apt,101604381,Studio,2 beds,1 bath
16768677,Entire rental unit,Entire home/apt,104141426,4 bedrooms,5 beds,3 baths
16768927,Entire rental unit,Entire home/apt,73197739,3 bedrooms,3 beds,1 bath
16777599,Entire rental unit,Entire home/apt,8902654,1 bedroom,1 bed,1 bath
16780685,Entire rental unit,Entire home/apt,62772067,1 bedroom,2 beds,1 bath
16801901,Entire rental unit,Entire home/apt,106491123,1 bedroom,2 beds,1 bath
16810499,Entire condo,Entire home/apt,111797968,1 bedroom,1 bed,2 baths
16823818,Entire rental unit,Entire home/apt,35398617,1 bedrooms,1 beds,0 bathrooms
16825258,Entire rental unit,Entire home/apt,26530864,1 bedroom,2 beds,1 bath
16834559,Entire rental unit,Entire home/apt,112053373,1 bedrooms,1 beds,0 bathrooms
16841195,Entire home,Entire home/apt,112118876,3 bedrooms,8 beds,1 bath
16855096,Entire loft,Entire home/apt,97771688,1 bedrooms,1 beds,0 bathrooms
16856445,Entire rental unit,Entire home/apt,40877988,2 bedrooms,3 beds,1 bath
16865230,Entire rental unit,Entire home/apt,112373304,1 bedroom,2 beds,1 bath
16867707,Entire rental unit,Entire home/apt,61459850,1 bedroom,1 bed,1 bath
16868660,Private room in rental unit,Private room,85187956,2 bedrooms,2 beds,1 shared bath
16869068,Private room in rental unit,Private room,68247371,1 bedroom,3 beds,1 private bath
16870313,Entire rental unit,Entire home/apt,112036768,1 bedrooms,1 beds,0 bathrooms
16872465,Entire rental unit,Entire home/apt,16698769,1 bedroom,1 beds,0 bathrooms
16875193,Entire rental unit,Entire home/apt,9392971,2 bedrooms,2 beds,1 bath
16889632,Private room in condo,Private room,112661737,1 bedroom,1 bed,1 private bath
16891684,Private room in rental unit,Private room,35398617,1 bedroom,1 bed,Private half-bath
16893803,Private room in home,Private room,29638657,1 bedroom,1 bed,1 shared bath
16894247,Entire rental unit,Entire home/apt,106144242,2 bedrooms,2 beds,1 bath
16906233,Entire rental unit,Entire home/apt,112858693,1 bedroom,3 beds,1 bath
16907257,Entire rental unit,Entire home/apt,88431017,1 bedroom,1 bed,1 bath
16907268,Entire rental unit,Entire home/apt,40877988,2 bedrooms,3 beds,1 bath
16907849,Entire rental unit,Entire home/apt,12261126,1 bedrooms,1 beds,0 bathrooms
16908402,Entire rental unit,Entire home/apt,12261126,2 bedrooms,2 beds,1 bath
16909270,Entire rental unit,Entire home/apt,59187172,2 bedrooms,3 beds,1 bath
16910523,Entire rental unit,Entire home/apt,5144517,2 bedrooms,2 beds,2 baths
16913574,Private room in rental unit,Private room,111301181,1 bedroom,1 bed,1.5 shared baths
16914890,Entire rental unit,Entire home/apt,12090537,2 bedrooms,3 beds,1 bath
16924691,Entire rental unit,Entire home/apt,113051725,2 bedrooms,4 beds,1 bath
16925766,Private room in rental unit,Private room,3447304,1 bedroom,1 bed,1 shared bath
16928117,Entire rental unit,Entire home/apt,62638490,Studio,1 bed,1 bath
16930839,Private room in rental unit,Private room,35141863,1 bedroom,1 bed,1 shared bath
16940671,Entire rental unit,Entire home/apt,1408525,2 bedrooms,2 beds,1 bath
16940985,Private room in rental unit,Private room,89814373,1 bedroom,2 beds,1 private bath
16942481,Entire rental unit,Entire home/apt,112913580,1 bedroom,2 beds,1 bath
16943785,Private room in rental unit,Private room,112287456,1 bedroom,1 bed,1 shared bath
16944475,Private room in rental unit,Private room,61040597,1 bedroom,1 bed,1 shared bath
16970352,Entire rental unit,Entire home/apt,106591951,3 bedrooms,4 beds,3 baths
16971324,Private room in home,Private room,18408910,1 bedroom,1 bed,1 bath
16978213,Entire rental unit,Entire home/apt,34265279,1 bedroom,2 beds,1 bath
16980086,Private room in rental unit,Private room,2169208,1 bedroom,2 beds,1 shared bath
16985240,Entire rental unit,Entire home/apt,113708203,1 bedroom,1 bed,1 bath
16993980,Entire rental unit,Entire home/apt,113826816,4 bedrooms,7 beds,3 baths
17003123,Entire rental unit,Entire home/apt,40877988,3 bedrooms,5 beds,2 baths
17006923,Entire condo,Entire home/apt,47535952,1 bedrooms,1 beds,0 bathrooms
17019106,Entire rental unit,Entire home/apt,24109233,1 bedroom,2 beds,1.5 baths
17019510,Entire rental unit,Entire home/apt,3048290,1 bedroom,2 beds,1 bath
17020361,Entire home,Entire home/apt,11384281,2 bedrooms,2 beds,2 baths
17027532,Entire rental unit,Entire home/apt,13203132,2 bedrooms,3 beds,1 bath
17030232,Entire rental unit,Entire home/apt,114253146,2 bedrooms,3 beds,1 bath
17032306,Entire rental unit,Entire home/apt,3053459,3 bedrooms,3 beds,2 baths
17032853,Private room in rental unit,Private room,112765104,1 bedroom,4 beds,1.5 baths
17032903,Entire rental unit,Entire home/apt,596469,2 bedrooms,5 beds,2 baths
17035580,Private room in loft,Private room,45621438,1 bedroom,1 bed,1 private bath
17042796,Private room in rental unit,Private room,48219632,1 bedroom,1 bed,1 shared bath
17047018,Entire rental unit,Entire home/apt,45415582,4 bedrooms,5 beds,3 baths
17049631,Entire rental unit,Entire home/apt,99991901,1 bedroom,2 beds,1 bath
17051223,Entire rental unit,Entire home/apt,111173147,1 bedroom,2 beds,1 bath
17071309,Entire rental unit,Entire home/apt,27508261,2 bedrooms,3 beds,1 bath
17072183,Entire rental unit,Entire home/apt,35307050,3 bedrooms,3 beds,2 baths
17107343,Entire rental unit,Entire home/apt,105344430,Studio,1 bed,1 bath
17121956,Entire rental unit,Entire home/apt,95927881,1 bedroom,1 bed,1 bath
17123595,Private room in rental unit,Private room,115075966,1 bedrooms,1 beds,0 bathrooms
17128102,Entire rental unit,Entire home/apt,24405391,1 bedroom,1 bed,2 baths
17150691,Entire rental unit,Entire home/apt,40957790,2 bedrooms,2 beds,1 bath
17152296,Entire loft,Entire home/apt,11998458,1 bedroom,1 bed,1 bath
17152449,Private room in rental unit,Private room,54778811,1 bedroom,1 bed,1 bath
17166723,Private room in rental unit,Private room,100634083,1 bedroom,1 bed,1.5 shared baths
17168514,Entire rental unit,Entire home/apt,506526260,Studio,1 bed,1 bath
17174817,Private room in rental unit,Private room,82304093,1 bedroom,2 beds,1.5 baths
17182264,Entire rental unit,Entire home/apt,5542111,2 bedrooms,4 beds,2 baths
17182431,Private room in rental unit,Private room,11384515,1 bedroom,1 bed,2.5 shared baths
17186188,Entire serviced apartment,Entire home/apt,96795800,1 bedrooms,1 beds,0 bathrooms
17186995,Entire rental unit,Entire home/apt,23849920,1 bedroom,2 beds,1 bath
17205668,Entire rental unit,Entire home/apt,27530449,1 bedroom,1 bed,1.5 baths
17208485,Private room in rental unit,Private room,115821986,1 bedrooms,1 beds,0 bathrooms
17209498,Entire rental unit,Entire home/apt,28786243,1 bedroom,1 bed,1 bath
17210137,Private room in rental unit,Private room,115829298,1 bedroom,1 bed,1.5 baths
17215188,Entire condo,Entire home/apt,115893857,1 bedroom,1 bed,1 bath
17220116,Entire rental unit,Entire home/apt,3606346,Studio,1 bed,1 bath
17233769,Entire rental unit,Entire home/apt,100083495,2 bedrooms,2 beds,1 bath
17234035,Entire rental unit,Entire home/apt,4618598,2 bedrooms,2 beds,2.5 baths
17235126,Private room in condo,Private room,116088603,1 bedroom,1 bed,1 shared bath
17243915,Entire condo,Entire home/apt,112223963,4 bedrooms,7 beds,4 baths
17244421,Entire rental unit,Entire home/apt,102717354,1 bedrooms,1 beds,0 bathrooms
17244583,Private room in rental unit,Private room,5387587,1 bedroom,1 bed,1 private bath
17244920,Entire rental unit,Entire home/apt,28038703,1 bedroom,1 bed,1 bath
17258498,Entire rental unit,Entire home/apt,116281704,1 bedroom,1 bed,1 bath
17259719,Entire rental unit,Entire home/apt,28038703,2 bedrooms,3 beds,3 baths
17261361,Entire rental unit,Entire home/apt,116361333,2 bedrooms,3 beds,1 bath
17262555,Entire rental unit,Entire home/apt,116358400,1 bedroom,1 bed,1 bath
17262735,Entire rental unit,Entire home/apt,116358400,1 bedroom,1 bed,1 bath
17267431,Entire rental unit,Entire home/apt,18760415,1 bedroom,2 beds,1 bath
17268275,Private room in condo,Private room,101837171,1 bedroom,1 bed,1.5 shared baths
17281972,Entire rental unit,Entire home/apt,61396897,2 bedrooms,4 beds,2 baths
17285106,Private room in rental unit,Private room,116591604,1 bedroom,1 bed,1 shared bath
17290018,Entire rental unit,Entire home/apt,5144517,3 bedrooms,3 beds,2 baths
17290793,Entire rental unit,Entire home/apt,116641080,1 bedroom,1 bed,1 bath
17306054,Entire loft,Entire home/apt,116196433,2 bedrooms,2 beds,1 bath
17309009,Entire serviced apartment,Entire home/apt,96795800,1 bedroom,2 beds,1 bath
17317923,Entire rental unit,Entire home/apt,14032635,2 bedrooms,6 beds,1 bath
17324637,Entire rental unit,Entire home/apt,116645943,1 bedroom,2 beds,1 bath
17325466,Entire rental unit,Entire home/apt,46137740,1 bedroom,3 beds,1 bath
17328265,Entire rental unit,Entire home/apt,84932839,1 bedroom,1 bed,1 bath
17352455,Entire rental unit,Entire home/apt,90563336,2 bedrooms,3 beds,2 baths
17367026,Entire rental unit,Entire home/apt,88384826,2 bedrooms,2 beds,1 bath
17370243,Entire loft,Entire home/apt,116196433,1 bedroom,2 beds,1 bath
17375880,Room in aparthotel,Entire home/apt,28038703,1 bedroom,1 bed,1 bath
17378294,Entire rental unit,Entire home/apt,116935070,1 bedroom,2 beds,1 bath
17402741,Entire rental unit,Entire home/apt,20577458,2 bedrooms,2 beds,1 bath
17403846,Private room in rental unit,Private room,53282895,1 bedrooms,1 beds,0 bathrooms
17404004,Entire loft,Entire home/apt,117665543,1 bedrooms,1 beds,0 bathrooms
17404762,Private room in rental unit,Private room,93808783,1 bedrooms,1 beds,0 bathrooms
17410518,Private room in rental unit,Private room,117733884,1 bedrooms,1 beds,0 bathrooms
17418353,Entire rental unit,Entire home/apt,40877988,2 bedrooms,3 beds,1 bath
17432436,Entire rental unit,Entire home/apt,111323231,1 bedroom,2 beds,1 bath
17451861,Entire home,Entire home/apt,117430026,1 bedroom,2 beds,1 bath
17453051,Entire rental unit,Entire home/apt,118146363,1 bedroom,2 beds,1 bath
17454279,Entire rental unit,Entire home/apt,90567419,2 bedrooms,2 beds,1 bath
17460765,Private room in rental unit,Private room,2417533,1 bedroom,1 bed,1 shared bath
17469547,Entire rental unit,Entire home/apt,2105590,1 bedroom,2 beds,1 bath
17471128,Entire serviced apartment,Entire home/apt,32849832,1 bedrooms,1 beds,0 bathrooms
17473273,Private room in rental unit,Private room,3447304,1 bedroom,1 bed,1 shared bath
17476122,Entire rental unit,Entire home/apt,96804915,1 bedroom,2 beds,1 bath
17476489,Entire rental unit,Entire home/apt,117733884,1 bedrooms,1 beds,0 bathrooms
17477280,Entire loft,Entire home/apt,11977337,3 bedrooms,3 beds,2 baths
17480108,Entire loft,Entire home/apt,16921811,Studio,1 bed,1 bath
17488720,Entire rental unit,Entire home/apt,2059942,1 bedroom,1 bed,1 bath
17495627,Private room in rental unit,Private room,118085797,1 bedrooms,1 beds,0 bathrooms
17497401,Entire rental unit,Entire home/apt,118572350,3 bedrooms,6 beds,1 bath
17502428,Entire rental unit,Entire home/apt,118626224,1 bedroom,1 bed,1 bath
17508461,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17517955,Private room in rental unit,Private room,93081699,1 bedroom,1 bed,1 private bath
17520670,Private room in condo,Private room,118793746,1 bedroom,1 bed,1 shared bath
17525258,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17527525,Entire rental unit,Entire home/apt,118855251,2 bedrooms,2 beds,1 bath
17528707,Private room in rental unit,Private room,4839218,1 bedroom,1 bed,1 shared bath
17529859,Entire rental unit,Entire home/apt,70221288,1 bedroom,2 beds,1 bath
17535577,Entire rental unit,Entire home/apt,291253690,1 bedroom,2 beds,1 bath
17540342,Entire home,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17541183,Entire rental unit,Entire home/apt,88670939,2 bedrooms,3 beds,1 bath
17553971,Entire rental unit,Entire home/apt,119002469,1 bedroom,2 beds,1.5 baths
17561528,Entire rental unit,Entire home/apt,4508810,2 bedrooms,3 beds,1 bath
17567666,Private room in home,Private room,119273434,1 bedrooms,1 beds,0 bathrooms
17567800,Entire rental unit,Entire home/apt,64956719,3 bedrooms,4 beds,2 baths
17571687,Entire rental unit,Entire home/apt,56195761,1 bedroom,1 bed,1 bath
17581243,Entire rental unit,Entire home/apt,10654623,2 bedrooms,2 beds,1 bath
17587511,Entire rental unit,Entire home/apt,88435271,3 bedrooms,5 beds,2 baths
17587681,Entire rental unit,Entire home/apt,55725852,Studio,1 beds,0 bathrooms
17597559,Entire rental unit,Entire home/apt,102232154,1 bedroom,1 bed,1 bath
17598320,Private room in rental unit,Private room,107757166,1 bedroom,1 bed,1 shared bath
17599686,Private room in rental unit,Private room,61040597,1 bedroom,1 bed,1 shared bath
17601722,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17602071,Entire rental unit,Entire home/apt,11977337,2 bedrooms,3 beds,1.5 baths
17608738,Entire rental unit,Entire home/apt,119689103,1 bedroom,3 beds,1 bath
17614795,Entire rental unit,Entire home/apt,99785421,2 bedrooms,4 beds,1 bath
17615538,Entire rental unit,Entire home/apt,119754501,2 bedrooms,3 beds,1 bath
17618461,Entire rental unit,Entire home/apt,119777096,2 bedrooms,3 beds,2 baths
17619303,Private room in rental unit,Private room,37886438,1 bedroom,1 bed,1 shared bath
17621675,Entire rental unit,Entire home/apt,36144768,2 bedrooms,3 beds,1 bath
17629864,Entire rental unit,Entire home/apt,114454030,1 bedroom,1 bed,1.5 baths
17630099,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17632114,Entire rental unit,Entire home/apt,359844,Studio,1 bed,1 bath
17637901,Private room in rental unit,Private room,44205379,1 bedroom,1 bed,1.5 shared baths
17645452,Entire rental unit,Entire home/apt,12631821,1 bedroom,2 beds,1 bath
17648021,Entire rental unit,Entire home/apt,120066393,1 bedroom,2 beds,1 bath
17651708,Private room in rental unit,Private room,19671287,1 bedroom,1 bed,1.5 baths
17651985,Private room in rental unit,Private room,56518442,1 bedroom,1 bed,1 shared bath
17653163,Entire condo,Entire home/apt,120117109,3 bedrooms,3 beds,2.5 baths
17653921,Entire rental unit,Entire home/apt,2098458,1 bedroom,1 bed,1 bath
17660601,Entire rental unit,Entire home/apt,13147649,1 bedroom,1 bed,1 bath
17662147,Entire rental unit,Entire home/apt,359844,1 bedroom,1 bed,1 bath
17662475,Entire rental unit,Entire home/apt,28786243,1 bedroom,1 bed,1 bath
17676026,Entire rental unit,Entire home/apt,359844,1 bedroom,3 beds,1 bath
17676478,Entire rental unit,Entire home/apt,359844,1 bedroom,1 bed,1 bath
17676506,Entire condo,Entire home/apt,70811133,1 bedrooms,1 beds,0 bathrooms
17677207,Entire rental unit,Entire home/apt,8321213,1 bedroom,1 bed,1 bath
17681447,Private room in rental unit,Private room,120411706,1 bedroom,2 beds,1 shared bath
17685180,Private room in rental unit,Private room,120460654,1 bedroom,1 bed,1 private bath
17692661,Entire rental unit,Entire home/apt,27027172,2 bedrooms,3 beds,2 baths
17704854,Entire rental unit,Entire home/apt,62386612,3 bedrooms,3 beds,1 bath
17706864,Entire serviced apartment,Entire home/apt,96795800,1 bedrooms,1 beds,0 bathrooms
17706983,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17707142,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17709941,Entire rental unit,Entire home/apt,37726209,2 bedrooms,4 beds,2 baths
17715586,Entire rental unit,Entire home/apt,8077001,2 bedrooms,3 beds,2 baths
17725492,Entire rental unit,Entire home/apt,38352975,1 bedroom,2 beds,1.5 baths
17730587,Entire condo,Entire home/apt,55523234,2 bedrooms,2 beds,1.5 baths
17730772,Entire loft,Entire home/apt,120900525,1 bedroom,2 beds,1 bath
17731247,Entire rental unit,Entire home/apt,21345930,2 bedrooms,3 beds,1 bath
17733447,Entire rental unit,Entire home/apt,95453068,1 bedrooms,1 beds,0 bathrooms
17734315,Private room in rental unit,Private room,105805233,1 bedrooms,1 beds,0 bathrooms
17735333,Entire rental unit,Entire home/apt,31083349,1 bedroom,2 beds,1 bath
17742031,Private room in home,Private room,118174320,1 bedrooms,1 beds,0 bathrooms
17743640,Entire loft,Entire home/apt,17204886,2 bedrooms,2 beds,1 bath
17750809,Entire rental unit,Entire home/apt,16277645,3 bedrooms,3 beds,3 baths
17759153,Entire rental unit,Entire home/apt,121195987,2 bedrooms,4 beds,2 baths
17759717,Private room in rental unit,Private room,101837171,1 bedroom,1 bed,1 shared bath
17762660,Entire rental unit,Entire home/apt,88431017,3 bedrooms,4 beds,2 baths
17763237,Entire rental unit,Entire home/apt,99991901,Studio,2 beds,1 bath
17765189,Entire rental unit,Entire home/apt,28608614,1 bedroom,1 bed,1 bath
17765425,Entire loft,Entire home/apt,119826562,Studio,2 beds,1 bath
17774070,Private room in condo,Private room,121346580,1 bedroom,1 bed,1 private bath
17776165,Private room in rental unit,Private room,95404148,1 bedroom,1 bed,1 bath
17791510,Entire rental unit,Entire home/apt,291253690,1 bedroom,1 bed,1 bath
17797538,Entire rental unit,Entire home/apt,17556638,1 bedroom,3 beds,1 bath
17802908,Entire rental unit,Entire home/apt,89137081,2 bedrooms,2 beds,1 bath
17803784,Entire rental unit,Entire home/apt,99991901,1 bedroom,2 beds,1 bath
17825390,Entire rental unit,Entire home/apt,77213873,1 bedroom,2 beds,2 baths
17828433,Entire rental unit,Entire home/apt,4677030,1 bedroom,1 bed,1 bath
17836027,Entire rental unit,Entire home/apt,32046323,1 bedrooms,1 beds,0 bathrooms
17836144,Entire rental unit,Entire home/apt,26255620,2 bedrooms,3 beds,1.5 baths
