id,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms
1015949097969217571,******,t,20,4,16,0
1015973836393639973,******,t,20,4,16,0
1015980397062728942,******,t,20,4,16,0
1015983296927180999,******,f,2,0,2,0
1015987829563230965,******,t,20,4,16,0
1013533073595918194,******,t,247,247,0,0
1016011980327337221,******,f,1,1,0,0
1016023178820080681,VT-13910,t,8,8,0,0
1016024640648491359,VT-13911,t,8,8,0,0
1016071546115231504,******,t,6,6,0,0
1016080670289392498,******,f,2,0,2,0
1013554989097692767,******,f,2,0,2,0
1013566481017068283,******,f,1,0,1,0
1016084477161970980,******,f,1,0,1,0
1016103984826092981,******,f,1,0,1,0
1016335748370302317,******,f,1,0,1,0
1016407131161063881,******,f,1,1,0,0
1016407905153665282,******,t,2,2,0,0
1013567532340163202,******,f,2,1,1,0
1013568451353575402,******,t,1,1,0,0
1013574196685180321,VT-13875,f,1,1,0,0
1018284656280100647,******,t,89,89,0,0
1018397030745056376,******,f,11,1,10,0
1016441089314560630,******,t,1,1,0,0
1016443633879357802,******,t,22,22,0,0
1016444567162276108,******,t,2,2,0,0
1016458657405585559,******,f,192,178,13,1
1016462436563162464,******,t,237,237,0,0
1018539315669956725,******,f,3,1,2,0
1018548291722764850,******,t,1,1,0,0
1016513590244392319,******,t,28,28,0,0
1016529931467665991,******,t,22,22,0,0
1016532552407225143,******,f,192,178,13,1
1016552291626995682,******,t,1,1,0,0
1016564953430219336,******,f,8,8,0,0
1016568126596459290,******,f,1,0,1,0
1016588158349336207,******,f,5,5,0,0
1016597648836247737,******,f,1,1,0,0
1016634104774744234,******,f,1,0,1,0
1016642135440127363,******,t,16,0,16,0
1016767185448885246,******,f,2,1,1,0
1016800975100609163,******,f,1,1,0,0
1018578315742790248,******,f,1,1,0,0
1016843666328138517,******,f,1,0,1,0
1016972387591852526,******,f,4,0,4,0
1017090994847699346,******,f,2,0,2,0
1017117735021279156,******,f,1,1,0,0
1017120689318046240,******,f,4,1,3,0
1018590695953423715,******,f,2,2,0,0
1018590780337953065,******,t,3,3,0,0
1017157084867135941,******,f,1,1,0,0
1018604409489944108,******,f,56,56,0,0
1018613342067041395,******,f,5,4,1,0
1018617312273408733,******,t,97,97,0,0
1017186372440367369,******,f,1,1,0,0
1018625355754982794,******,t,3,3,0,0
1017244424494172024,******,f,2,0,2,0
1017255180403885709,******,f,1,0,1,0
1017297715590826761,******,f,1,1,0,0
1017346476130090760,******,f,1,1,0,0
1017386907717685061,******,t,10,10,0,0
1017395849511387768,******,t,10,10,0,0
1017395877181559748,******,f,2,0,2,0
1018632202256545466,******,t,10,10,0,0
1018657728049107026,******,f,89,89,0,0
1017397045951173290,******,t,1,1,0,0
1017397500795869018,******,f,1,0,1,0
1017403463492493371,******,t,10,10,0,0
1017412561764617709,******,t,10,10,0,0
1017420663040544465,******,f,5,5,0,0
1018719198402839321,******,t,2,0,2,0
1018719551674154626,******,t,1,1,0,0
1018727103105386496,******,f,1,0,1,0
1018732310215548946,******,f,1,0,1,0
1017424083618809990,******,f,1,0,1,0
1017430103839699687,******,t,5,5,0,0
1017435069619109338,******,t,1,1,0,0
1017444813423660065,******,t,5,5,0,0
1017507290912636506,******,f,3,3,0,0
1017526344459182277,******,f,247,247,0,0
1017540247944693297,******,t,1,1,0,0
1017855822095538664,******,f,1,1,0,0
1018745665351156530,******,f,89,89,0,0
1017907482124889060,******,f,4,1,3,0
1017958130688930487,******,t,2,2,0,0
1018752791647332736,******,f,1,0,1,0
1017968554385628072,******,f,2,0,2,0
1018000540519431438,******,f,2,0,2,0
1018052587699572278,******,f,1,1,0,0
1018061879835519588,******,t,5,3,2,0
1018753383833262546,******,f,1,1,0,0
1018063371524559251,******,t,1,0,1,0
1018761178586251786,******,t,1,1,0,0
1018775270180769483,******,t,2,0,2,0
1018781894617312293,******,t,89,89,0,0
1018065428809616502,******,f,1,0,1,0
1018076169348164807,******,t,6,0,6,0
1018784866013443805,******,f,8,8,0,0
1018827030001863572,******,t,4,3,1,0
1018839318660068160,******,f,2,1,1,0
1018848090172948839,******,t,1,1,0,0
1018081391090371242,******,t,5,3,2,0
1018097597805500012,******,f,2,0,2,0
1018861646613087986,******,t,1,1,0,0
1018864078381506138,******,t,7,6,1,0
1018140862822623467,******,f,1,1,0,0
1018179328306033220,******,f,4,4,0,0
1018187334005067556,******,t,75,72,3,0
1018211694161979543,******,f,1,0,1,0
1018234135835594137,******,t,17,17,0,0
1018255466340699371,******,t,1,1,0,0
1018279747869559148,******,t,247,247,0,0
1018887666183031653,******,f,1,0,1,0
1020107812800335292,******,f,2,0,2,0
1020113246867695278,******,f,2,2,0,0
1020121761219217172,******,t,115,82,33,0
1020122647632943749,******,t,73,73,0,0
1020135261361899348,******,t,16,11,5,0
1020137541546958854,******,f,10,10,0,0
1020137926766125951,******,f,2,0,2,0
1018892775882629939,******,t,1,1,0,0
1018899959513687288,******,f,1,0,1,0
1020150662532642439,******,t,247,247,0,0
1020151887741426599,******,t,115,82,33,0
1020152959169709142,******,f,89,89,0,0
1020157713264528605,******,t,115,82,33,0
1020159570505852523,******,t,115,82,33,0
1020161378597396233,******,t,115,82,33,0
1020170590602846856,******,t,247,247,0,0
1020172972080005075,******,f,5,5,0,0
1020174648877485383,******,t,89,89,0,0
1018924416772826459,******,f,1,1,0,0
1020178102724332160,VT11132,f,6,6,0,0
1020180615381177059,******,t,89,89,0,0
1020196944011341935,******,f,1,1,0,0
1020211009622719609,******,f,1,0,1,0
1020213127926770131,******,f,19,5,14,0
1020219002407012108,******,f,192,178,13,1
1020227388159380266,******,t,1,1,0,0
1020243671551922237,******,f,36,34,2,0
1020264441134211189,******,f,192,178,13,1
1020321591623092841,******,t,6,0,6,0
1020334508373498286,******,f,2,0,2,0
1020336936987238309,******,f,4,2,2,0
1020342308112461968,******,f,4,2,2,0
1018926163624427053,******,t,1,1,0,0
1018931908136627828,******,f,1,0,1,0
1018949686301516200,******,t,1,1,0,0
1020371140465387107,******,f,4,2,2,0
1019011098125989839,******,t,2,2,0,0
1019029438069371700,******,f,4,0,4,0
1019134295412075838,******,t,6,6,0,0
1019239876104310477,******,f,1,0,1,0
1020383318551678311,******,f,10,4,6,0
1020393317481333249,******,f,10,4,6,0
1020402806682199751,******,f,2,1,1,0
1020404021621255236,******,f,10,4,6,0
1020479652551544667,******,f,1,1,0,0
1020790377410835161,******,t,1,1,0,0
1020794683097299821,******,f,41,41,0,0
1020832715231615787,******,f,2,0,2,0
1020840778151738609,******,f,3,1,2,0
1019297158520374148,******,f,1,0,1,0
1020851636733019798,******,t,247,247,0,0
1020854066377660562,******,f,3,2,1,0
1020863449772144442,******,f,1,1,0,0
1020879185650283628,******,t,2,2,0,0
1020914490112410166,******,f,2,0,2,0
1020927518047024000,******,t,26,0,23,0
1020932197332390546,******,t,26,0,23,0
1020950561304591349,******,t,17,0,16,1
1020963031767948305,******,f,1,1,0,0
1020990889328546545,******,f,237,237,0,0
1021007162679667670,******,f,247,247,0,0
1021077264959774565,******,t,6,0,6,0
1021108069661689542,******,f,2,1,1,0
1019306438863468770,******,t,6,6,0,0
1019312793297472596,******,f,2,1,1,0
1021113453826905557,******,f,2,0,2,0
1021130443413751338,******,f,1,1,0,0
1019315627528204778,******,t,4,4,0,0
1021134584074761292,******,f,2,1,1,0
1021142390606308903,******,t,17,0,16,1
1021151701011563567,******,f,2,2,0,0
1019320793392071348,******,f,3,0,3,0
1019330972749144012,******,f,2,2,0,0
1019342994675045926,******,t,101,101,0,0
1019348548918065282,******,f,19,5,14,0
1019356142079679229,******,t,3,3,0,0
1021491922761015864,******,t,247,247,0,0
1021500076247337030,******,f,11,11,0,0
1021504728461433655,******,f,1,1,0,0
1019361593008614769,******,t,6,5,1,0
1019364016181567865,******,f,2,2,0,0
1019372247776574942,******,t,237,237,0,0
1019377317086415304,******,t,6,6,0,0
1019378512029313369,******,f,1,1,0,0
1021554985553153530,******,t,6,6,0,0
1021564995466968303,******,f,2,2,0,0
1021568585462832567,******,f,41,41,0,0
1021572878194621323,******,t,6,6,0,0
1021583674304582302,******,f,3,1,2,0
1019383283930422181,******,f,2,1,1,0
1019411158395925503,VT-84330,t,1,1,0,0
1021654874352664758,******,f,1,1,0,0
1021660686663694931,******,f,23,7,16,0
1021662968595119297,******,f,1,1,0,0
1021670931079996954,******,t,6,6,0,0
1021676311558214051,******,t,6,6,0,0
1021678444225947390,******,t,6,6,0,0
1021680294024554996,******,t,6,6,0,0
1021681244575841272,******,t,4,4,0,0
1021738598910414381,******,t,6,6,0,0
1021778419307919384,******,t,9,8,1,0
1021798272684992540,******,f,1,0,1,0
1021805803150204009,******,f,2,0,2,0
1021810749297732273,******,t,5,5,0,0
1019418848343298351,******,f,3,1,2,0
1019425078976803610,******,t,2,0,1,1
1021873240092816282,******,f,1,1,0,0
1021875863302299087,******,f,1,1,0,0
1021896403257383857,******,t,6,6,0,0
1022197602741010147,******,f,2,2,0,0
1022242225486614555,******,f,2,0,1,1
1022265561146328956,******,f,1,0,1,0
1022286619194173146,******,t,5,5,0,0
1022295174521382597,******,f,1,1,0,0
1022318466109536761,******,t,1,1,0,0
1019451639579833288,******,f,5,5,0,0
1022337285844455658,******,f,3,3,0,0
1022353701446700952,******,f,1,0,1,0
1019486195171537503,******,t,11,11,0,0
1019501372648177568,******,t,23,23,0,0
1019507985364906958,******,t,1,1,0,0
1022357985022694479,******,f,1,0,1,0
1022379034841353731,******,f,1,1,0,0
1022404773090420536,******,f,56,56,0,0
1019529688385125346,******,t,1,1,0,0
1022412408019513214,******,f,1,0,1,0
1022425120587363045,******,f,1,1,0,0
1019552640083537473,******,t,115,82,33,0
1019567112870281961,******,t,1,1,0,0
1022447798832331270,******,f,1,0,1,0
1019601167112540291,******,f,1,0,1,0
1019608644116418487,******,f,2,0,2,0
1019609935221819851,******,f,3,3,0,0
1019611077998464703,******,f,3,3,0,0
1019649160776140263,******,t,14,14,0,0
1019656143339369746,******,t,6,6,0,0
1019679548854540460,******,t,10,1,9,0
1019689062652827013,******,t,7,6,1,0
1019704449210435227,******,t,1,1,0,0
1019708158283701056,******,t,1,1,0,0
1022460718513090663,******,t,2,2,0,0
1019723671213291848,******,f,1,1,0,0
1019779112745780939,******,f,44,44,0,0
1022494224168691809,******,f,1,1,0,0
1022690931936071561,******,f,2,0,2,0
1022736450623244207,******,t,23,23,0,0
1022885893859194043,******,f,41,41,0,0
1023040511286177925,******,f,41,41,0,0
1023061781318980241,******,t,6,6,0,0
1023091335983663583,******,t,14,14,0,0
1019996762171618644,******,f,47,47,0,0
1019997406476569120,******,t,1,1,0,0
1020043867757240230,******,t,2,2,0,0
1023113521727185228,******,f,1,0,1,0
1020054661620850469,******,f,2,1,1,0
1023132138669977628,******,t,1,1,0,0
1023149585858932766,******,f,10,4,6,0
1023207133024731000,******,t,5,1,4,0
1023221704514680493,******,f,1,1,0,0
1020055948217170676,******,f,1,1,0,0
1023234335190631644,******,f,1,1,0,0
1023236915304428127,******,f,2,0,2,0
1020063633036845207,******,f,1,1,0,0
1020076479301205239,******,f,10,4,6,0
1023255569736466460,******,f,1,1,0,0
1020076628334754089,******,f,1,1,0,0
1023269392903227440,******,f,2,2,0,0
1023273640908119709,******,t,2,0,2,0
1023277508461604780,******,t,2,2,0,0
1023660640668780729,******,t,291,291,0,0
1023660701261413906,******,f,2,0,2,0
1023664764194674853,******,t,3,0,3,0
1023667464741572527,******,t,4,4,0,0
1023684273358716709,******,t,89,89,0,0
1020092984836755706,******,f,10,4,6,0
1020100477348259624,******,t,115,82,33,0
1023703531712542667,******,f,1,1,0,0
1023722418129923954,******,f,1,1,0,0
1023727549360888899,******,f,3,3,0,0
1020101929198565680,******,t,62,62,0,0
1023760183443819227,03/175035.9/17,t,22,22,0,0
1020105868408978604,******,t,115,82,33,0
1023776966988595303,******,t,237,237,0,0
1023778278372741375,******,t,4,4,0,0
1023789930854735476,******,t,5,5,0,0
1020106753396421590,******,t,40,40,0,0
1025148107758866106,******,f,89,89,0,0
1025152630245607936,******,t,6,6,0,0
1025154342077037882,******,f,1,0,1,0
1023810330736215491,******,t,3,3,0,0
1023818064461652780,******,f,1,1,0,0
1023820069346939832,******,t,116,116,0,0
1023822222714812151,******,t,4,4,0,0
1025164853774435292,******,t,3,3,0,0
1023830067584682733,******,f,1,1,0,0
1023834209003393854,******,t,89,89,0,0
1023853439110243828,******,t,2,2,0,0
1023859744577304420,******,t,2,2,0,0
1023864252222184329,******,f,2,0,1,1
1025188292091293062,******,t,4,4,0,0
1025191185039240093,******,f,89,89,0,0
1025296644156119414,******,t,45,0,6,39
1025323863308919791,******,f,36,34,2,0
1025328615648594228,******,f,1,0,1,0
1023885404880616647,******,f,1,1,0,0
1023891690421044526,******,t,4,4,0,0
1023893610967659489,******,t,4,4,0,0
1023902047727814870,******,t,4,4,0,0
1025328659441162105,******,f,2,2,0,0
1023947269140491013,******,f,2,2,0,0
1025372738319949331,******,f,1,1,0,0
1023962740547424248,******,f,1,0,1,0
1023967772091304191,******,f,1,1,0,0
1024003190500259021,******,f,41,41,0,0
1024007293790796871,******,f,41,41,0,0
1024019233575040926,28037000295248,f,1,1,0,0
1024024645379452888,******,f,1,0,1,0
1024059989162867023,******,t,1,1,0,0
1025395163479908871,******,t,17,0,16,1
1025418806558018549,******,t,45,0,6,39
1025426529933832893,******,t,10,5,5,0
1025444586222082543,******,f,1,0,1,0
1024126604647591525,******,t,11,1,10,0
1024288004578888671,******,f,1,0,1,0
1024397531525776170,******,t,4,0,4,0
1024414895065000219,******,t,89,89,0,0
1024448425893565973,******,t,45,0,6,39
1024457799685854238,******,t,5,5,0,0
1025472318194259655,******,f,2,0,2,0
1025528494637621813,******,t,16,4,12,0
1024457829555072307,******,t,45,0,6,39
1024468688293407515,******,t,1,1,0,0
1024486395661997094,******,t,1,1,0,0
1025618618974196133,******,f,2,1,1,0
1024486948237946590,******,t,1,1,0,0
1024497618093273678,******,f,2,2,0,0
1025727902129984078,******,t,1,1,0,0
1024498295283399223,******,f,1,0,1,0
1024513655155963577,******,t,11,11,0,0
1024571965787456002,******,t,1,1,0,0
1024576467881908415,******,t,2,1,1,0
1025817896641128510,******,f,166,166,0,0
1025821055674927707,******,f,1,1,0,0
1024592889482687783,******,t,1,1,0,0
1024605593039723781,******,f,56,56,0,0
1025825847955028481,******,f,1,1,0,0
1025845842584459270,******,t,89,89,0,0
1025846742992204209,******,f,2,2,0,0
1025849037655743325,******,f,8,8,0,0
1025850411207859444,******,f,19,5,14,0
1025856331458060365,******,t,3,3,0,0
1024658297450723804,******,t,3,3,0,0
1024664910162861031,******,f,1,0,1,0
1025857005954356162,******,t,5,1,4,0
1025865765826648495,******,t,8,8,0,0
1025893704729794474,******,t,40,40,0,0
1024676925665252233,******,f,1,0,1,0
1024682808122545744,******,t,101,101,0,0
1024682967991003511,******,t,101,101,0,0
1024694904668743234,******,f,1,0,1,0
1024697167266819672,******,f,1,1,0,0
1024705486883654736,******,t,89,89,0,0
1024706181543723352,******,t,89,89,0,0
1024709345559069607,******,t,1,0,1,0
1024718459543106572,******,t,1,0,1,0
1024765499315531473,******,f,1,1,0,0
1024937533825239148,******,f,2,1,1,0
1025058540564118560,******,t,6,0,6,0
1025060398291113051,******,t,6,0,6,0
1025141735022899841,******,f,2,2,0,0
1026819355167316066,******,t,23,23,0,0
1026822913411284718,******,t,1,1,0,0
1025894364574976119,******,t,57,57,0,0
1025894631586923813,******,t,40,40,0,0
1025894791860147702,******,t,57,57,0,0
1026848683182825632,******,f,1,1,0,0
1025894971967250241,******,t,57,57,0,0
1026864894917979576,******,t,9,8,1,0
1026886529160289702,******,t,9,8,1,0
1026909925199753504,******,f,1,0,1,0
1025895308908384082,******,t,40,40,0,0
1025895580905562911,******,t,57,57,0,0
1026940545301614476,******,t,6,6,0,0
1026940739932307882,******,t,6,6,0,0
1026940948253721821,******,t,6,6,0,0
1025895718135900982,******,t,57,57,0,0
1026941151767914121,******,t,6,6,0,0
1026941323545328547,******,t,6,6,0,0
1026941469650695697,******,t,6,6,0,0
1026972052285010472,******,f,1,0,1,0
1026991865595731242,******,t,25,25,0,0
1027259111937911562,******,f,7,3,4,0
1027266885546974549,******,t,5,0,5,0
1027280371192325771,******,t,6,5,1,0
1027306439007197768,******,f,41,41,0,0
1027309722606303199,******,t,5,5,0,0
1025895808407048807,******,t,57,57,0,0
1025896198290830564,******,t,40,40,0,0
1027314028123454985,******,f,1,0,1,0
1027362480586850148,******,t,10,10,0,0
1027414506734546496,******,t,5,1,4,0
1027417490360197401,******,f,3,1,2,0
1025896305153735964,******,t,57,57,0,0
1025896519842618499,******,t,40,40,0,0
1027429742250993090,******,t,24,24,0,0
1027437550509838654,******,t,1,0,1,0
1027438126828250678,******,f,1,1,0,0
1025896679348608398,******,t,57,57,0,0
1027446616770565304,******,t,1,1,0,0
1027536326565815846,******,t,4,4,0,0
1027556877333264242,******,f,1,1,0,0
1027584432247438537,******,t,5,1,4,0
1027598566080057291,******,f,2,0,2,0
1025896823575768175,******,t,57,57,0,0
1025898143736274484,******,t,89,89,0,0
1025920412649047166,******,t,4,4,0,0
1027626842962772399,******,f,1,0,1,0
1025962418062613682,******,f,4,1,3,0
1026004413540234478,******,t,3,2,1,0
1026007516748893521,******,t,10,5,5,0
1027660159380132307,******,f,1,0,1,0
1027715237284747406,******,f,41,41,0,0
1027787985314045929,******,f,1,1,0,0
1028015161745116121,******,t,5,5,0,0
1028020781524019763,******,t,18,1,17,0
1028038703758713189,******,t,7,2,5,0
1028093495941673626,******,f,1,1,0,0
1028204050718167135,******,f,1,1,0,0
1028213675521989771,******,t,20,0,20,0
1028241130950489639,******,f,2,2,0,0
1028271360828753544,******,f,1,1,0,0
1028274494972456198,******,t,1,1,0,0
1026011221970636718,******,f,3,0,3,0
1028292933729205097,******,f,4,1,3,0
1028313765593010569,******,t,7,7,0,0
1028327227406677180,******,t,2,2,0,0
1028331637492186614,******,f,3,3,0,0
1028333479298830194,******,t,7,7,0,0
1028360801246581167,******,f,3,3,0,0
1028406357663661125,******,f,1,1,0,0
1028564060737559352,******,t,5,2,3,0
1028713022928406018,******,t,5,5,0,0
1026035802799307303,******,t,1,1,0,0
1026042358068516303,******,t,1,1,0,0
1026044581555707425,******,f,1,1,0,0
1026066639019885369,******,t,16,0,16,0
1026072412626070839,******,f,1,0,1,0
1026079126663513746,******,f,1,0,1,0
1028741549370085305,******,t,1,1,0,0
1028757359786941270,******,f,3,1,2,0
1028760605063079630,******,f,1,0,1,0
1028789788663225059,******,f,1,1,0,0
1026086047090974257,******,f,1,0,1,0
1026089301930519252,******,t,16,0,16,0
1026099296953045634,******,t,16,0,16,0
1028802550314323782,******,f,1,0,1,0
1028806919322976616,******,f,1,1,0,0
1028810072277424033,******,f,1,1,0,0
1028817693871187985,******,f,3,0,3,0
1028818620295298430,******,t,16,16,0,0
1028822709000909409,******,f,3,0,3,0
1028831881813269058,******,t,15,15,0,0
1026105760506306234,******,t,16,0,16,0
1026119389390425812,******,t,16,11,5,0
1026128264721243793,******,t,10,5,5,0
1026203782312192207,******,f,1,1,0,0
1026258798576749481,******,t,1,0,1,0
1028847200310505678,******,f,1,1,0,0
1026261429720081909,******,f,2,0,2,0
1026381063689086407,******,f,1,1,0,0
1026533497593473002,******,f,1,1,0,0
1026534948823257498,******,f,6,6,0,0
1026559865966168711,******,f,6,6,0,0
1026572013493557509,******,t,4,4,0,0
1026579709599836949,******,t,25,25,0,0
1026581406420442402,******,t,25,25,0,0
1028882435538367714,******,f,1,1,0,0
1028893510745699225,******,f,2,0,2,0
1028911185009232670,******,f,2,2,0,0
1028914921219030963,******,t,16,16,0,0
1028943619955339764,******,f,192,178,13,1
1028947497791629511,******,t,5,4,1,0
1028963126285555303,******,t,237,237,0,0
1028967508134432392,******,f,1,1,0,0
1026586235665865146,******,f,237,237,0,0
1026589890851213643,******,t,2,1,1,0
1026610529375319247,******,t,17,0,16,1
1026615134240620818,******,t,4,4,0,0
1028981217984966328,******,f,1,1,0,0
1029000761512692613,VT-,t,11,11,0,0
1026625962305161847,******,f,6,6,0,0
1029005311901472273,******,f,1,0,1,0
1026637381052200830,******,f,1,0,1,0
1026647711271820909,******,f,192,178,13,1
1026651992268886452,******,f,70,69,1,0
1029005649237061733,******,f,1,0,1,0
1029008758696613396,******,f,1,0,1,0
1029009759128512320,******,f,2,0,2,0
1029013017345035117,******,f,1,0,1,0
1029083775992885270,******,f,1,0,1,0
1029119293900932718,******,f,1,0,1,0
1026653988965480842,******,f,1,1,0,0
1026672137295941749,******,f,1,1,0,0
1026673668023510915,******,f,192,178,13,1
1026680119138115370,******,t,20,4,16,0
1026716111650478150,******,t,1,1,0,0
1029131244735363549,******,f,1,0,1,0
1029147442607792143,******,f,24,0,24,0
1029189342520804184,******,t,1,1,0,0
1029257183745568813,******,f,9,2,7,0
1029313544597769272,******,t,2,1,1,0
1026741939180834159,******,f,6,6,0,0
1026748127685945897,******,f,3,3,0,0
1026769824142723198,******,f,6,6,0,0
1026780049084130541,******,t,20,4,16,0
1029430721020894338,******,f,3,1,2,0
1026783894632575175,******,f,4,1,3,0
1026799275319633945,******,f,4,4,0,0
1029441282548017449,******,f,1,1,0,0
1026816008799301838,******,t,14,14,0,0
1029451526364098946,******,t,2,2,0,0
1031249440337175589,******,t,1,1,0,0
1029464096917093567,******,t,11,11,0,0
1031323604947765623,******,f,1,0,1,0
1029472182580029587,******,t,3,3,0,0
1029490528169407164,******,t,3,0,3,0
1029506986755169428,******,f,89,89,0,0
1029522611704759210,******,t,3,1,2,0
1029523668112808521,******,f,1,1,0,0
1031406909022710523,******,t,5,4,1,0
1031556367705959268,******,f,2,1,1,0
1031562437406577546,******,f,10,10,0,0
1031563321685663438,******,f,2,1,1,0
1031634987640105020,******,f,1,1,0,0
1031661260698277922,53962,f,3,0,3,0
1031662734425039889,******,t,25,25,0,0
1031666039995125917,******,t,25,25,0,0
1031667308643420749,******,t,25,25,0,0
1031670238680424919,******,f,1,0,1,0
1029535198072251490,******,f,1,0,1,0
1029541864745867260,******,t,5,5,0,0
1029543592544266186,******,f,1,1,0,0
1029549568512455505,******,f,18,18,0,0
1029568128019553274,******,f,192,178,13,1
1029570602937427318,******,t,89,89,0,0
1029584977559603751,******,t,291,291,0,0
1029643410895873416,******,t,3,3,0,0
1029667217850819701,******,f,1,0,1,0
1029671546199304645,******,t,17,17,0,0
1029678638702180013,******,f,1,0,1,0
1031670245183898415,******,t,25,25,0,0
1031670787146188502,******,f,3,3,0,0
1029700642085928829,******,t,1,1,0,0
1029716306631386703,******,f,2,2,0,0
1029725370875579980,******,f,9,9,0,0
1029748369236035843,******,f,3,1,2,0
1031672893520344321,******,t,25,25,0,0
1031673435697017143,******,t,25,25,0,0
1029751659727680997,******,f,1,0,1,0
1029802429602864960,******,f,1,0,1,0
1031676781294843364,******,t,25,25,0,0
1031677491990956458,******,t,25,25,0,0
1029820102964416716,******,f,1,1,0,0
1031677978080192087,******,t,25,25,0,0
1031684150023195283,******,f,23,7,16,0
1029832119305189520,******,f,2,0,2,0
1029912815156353982,******,f,24,0,24,0
1030103607026380610,******,t,5,2,3,0
1030184363606132991,******,f,14,14,0,0
1030185327757218041,******,f,14,14,0,0
1030195399060134605,******,f,4,4,0,0
1030195785044832401,******,f,4,4,0,0
1030227916314369655,******,t,89,89,0,0
1030229766168519310,******,f,3,0,3,0
1030257327004203087,******,t,1,1,0,0
1031687665351125880,******,f,36,34,2,0
1030281484687836245,******,t,2,2,0,0
1030284352463801580,******,t,1,1,0,0
1030287236984811578,******,t,4,4,0,0
1030305489367838701,******,t,89,89,0,0
1030305982015243095,******,t,10,10,0,0
1030314369354420283,******,f,2,0,2,0
1030317708062767203,******,f,5,1,4,0
1030324665876204094,******,t,4,4,0,0
1031699288681363787,******,f,2,0,2,0
1031700363135418027,******,t,97,97,0,0
1031711163305989942,******,t,62,62,0,0
1030333162181993880,******,t,1,1,0,0
1030338065578577896,******,f,1,1,0,0
1031719083620635307,******,t,3,3,0,0
1030338883789646473,******,f,192,178,13,1
1030351913923193998,******,t,11,1,10,0
1031751020241279926,******,f,22,22,0,0
1030373346240061338,******,t,1,1,0,0
1031783321277735386,******,f,1,1,0,0
1030373956084729876,******,t,1,1,0,0
1031816256986983224,******,t,9,9,0,0
1031867864966961015,******,f,1,0,1,0
1031916490306087629,******,f,1,0,1,0
1030374222716701951,******,t,62,62,0,0
1031953364050932683,******,t,1,1,0,0
1030388132665702239,******,t,22,22,0,0
1030390815192439819,******,f,4,1,3,0
1030391305392681341,******,t,24,24,0,0
1030401317815038079,******,t,1,1,0,0
1030405411006924229,******,f,192,178,13,1
1030415521526502708,******,f,2,2,0,0
1031983387569768642,******,f,1,0,1,0
1030415729347648401,******,t,89,89,0,0
1031983821956218497,******,t,3,0,3,0
1032015872978636055,******,f,36,34,2,0
1032016507038017405,******,f,2,1,1,0
1030415937940749543,******,f,1,0,1,0
1030420880649551230,******,t,1,1,0,0
1030431115562047367,******,f,3,0,3,0
1030475244309883133,16112023,f,7,7,0,0
1030487834829173656,******,t,20,0,20,0
1032334405188657193,******,f,3,3,0,0
1030488131080587413,******,f,1,1,0,0
1032370902406739780,******,f,2,2,0,0
1030495633599924375,******,t,3,3,0,0
1030529459314369237,******,f,2,1,1,0
1032408882749187527,******,f,1,0,1,0
1032435128778916743,Exento,f,1,0,1,0
1030555079054756289,******,f,1,0,1,0
1032456053892926726,******,t,1,1,0,0
1032497563601127778,******,t,1,1,0,0
1030561834846198470,******,f,41,41,0,0
1032550391734676963,******,t,15,5,8,2
1032550908640815130,******,t,15,5,8,2
1030566562119529587,******,f,1,0,1,0
1030570871131040713,******,t,5,4,1,0
1030579741539117930,******,t,2,1,1,0
1030882330850463463,******,f,1,0,1,0
1032564587937198414,******,t,15,5,8,2
1032568765035006039,******,t,15,5,8,2
1032572417835860154,******,t,15,5,8,2
1032575088282261811,******,t,15,5,8,2
1032599266975268173,******,f,1,1,0,0
1030894232971218277,******,f,1,1,0,0
1032620559719734262,******,f,1,0,1,0
1030895931477688261,******,t,20,0,20,0
1030917060083538169,******,t,20,0,20,0
1030935992333883325,******,t,89,89,0,0
1030984482291447055,******,t,15,15,0,0
1030994090079076760,******,t,89,89,0,0
1030994142840391210,******,t,5,4,1,0
1030997095182795989,******,f,1,1,0,0
1031002529551907211,******,t,5,4,1,0
1032657188689626178,******,f,2,2,0,0
1032691210930810229,******,t,13,13,0,0
1032694128835809155,******,t,13,13,0,0
1032726757924684884,******,t,13,13,0,0
1032734780387865142,******,t,13,13,0,0
1032780981919952969,******,f,1,1,0,0
1031008400832969937,******,t,5,4,1,0
1032786476907461290,******,t,1,1,0,0
1032936742748556904,******,f,1,1,0,0
1033100535277123297,******,t,14,14,0,0
1033101555810006754,******,f,1,1,0,0
1033106710453952416,******,t,16,0,16,0
1033128145453727561,******,f,21,3,18,0
1031047923985510937,******,t,1,1,0,0
1031065642369558662,******,t,1,1,0,0
1031069423336429717,******,f,5,5,0,0
1033244773204222453,******,f,15,2,12,1
1033268799110590896,******,t,15,2,12,1
1033270587047158098,******,t,15,2,12,1
1033273224482460473,******,f,15,2,12,1
1033273663595347246,******,t,9,9,0,0
1033274269169350240,******,f,9,2,7,0
1033274645222968704,******,t,15,2,12,1
1031086371011769976,******,f,3,2,1,0
1031167545198541224,******,f,3,3,0,0
1031199049334534973,******,t,23,23,0,0
1033280385961781553,******,f,2,1,1,0
1031230758653113218,******,t,25,25,0,0
1031231229117572485,******,f,1,1,0,0
1034003336061638922,******,f,1,1,0,0
1033323830664756302,******,f,1,0,1,0
1034020903050415656,******,f,2,0,2,0
